Id,ItemID,Depressive,SentimentSource,SentimentText,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
3687,7974,1,Sentiment140,#squarespace - hopefully you have one more i-phone for me ,13,24.14,77.92,1.4,99,3.25,23.08,69.23,46.15,23.08,23.08,15.38,0,7.69,0,0,0,0,7.69,7.69,7.69,0,0,7.69,7.69,7.69,0,23.08,7.69,7.69,7.69,0,0,0,0,15.38,0,0,0,0,7.69,0,0,7.69,7.69,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,7975,1,Sentiment140,#squarespace  Please give me an iphone ,9,93.26,50,4.97,99,2.25,22.22,44.44,22.22,11.11,11.11,11.11,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,22.22,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,7976,1,Sentiment140,#Squarespace #Trackle are the best of both worlds !  If only... =/,13,82.82,22.08,1.4,99,2.6,23.08,53.85,38.46,0,0,0,0,0,0,0,0,7.69,7.69,7.69,7.69,7.69,0,7.69,7.69,7.69,0,15.38,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,7.69,7.69,7.69,0,0,7.69,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,7977,1,Sentiment140,"#squarespace #trackle I know, I know it's a random selection you guys, but what if I have a really good legit sob story? ;-) ",26,16.45,22.08,83.83,89.84,6.5,15.38,76.92,46.15,23.08,15.38,11.54,0,3.85,0,0,7.69,7.69,0,7.69,3.85,7.69,0,19.23,7.69,0,3.85,7.69,0,11.54,7.69,3.85,0,0,3.85,11.54,0,3.85,0,3.85,23.08,7.69,0,3.85,7.69,0,11.54,0,0,0,0,0,0,0,0,0,3.85,0,0,0,3.85,0,0,19.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,7978,1,Sentiment140,#squarespace ... feel like i'll never be lucky.. Fuck my life ,13,10.57,1,94.81,25.77,2.17,15.38,69.23,38.46,15.38,15.38,15.38,0,0,0,0,0,0,7.69,15.38,7.69,0,7.69,30.77,7.69,7.69,0,15.38,0,15.38,7.69,7.69,0,7.69,0,0,0,0,0,0,23.08,7.69,0,0,7.69,7.69,0,7.69,0,0,7.69,15.38,0,7.69,7.69,0,7.69,0,0,0,7.69,0,0,23.08,7.69,7.69,0,0,7.69,0,0,0,0,0,0,7.69,7.69,0,0,0,0
3692,7979,0,Sentiment140,#squarespace @squarespace. wantttts the new iPhone but must wait till contract is renewable. ,16,72.69,26.6,35.37,25.77,3.2,37.5,43.75,31.25,0,0,0,0,0,0,0,0,6.25,6.25,12.5,0,12.5,0,18.75,6.25,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,18.75,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0
3693,7980,0,Sentiment140,#squarespace + #trackle = double daily disappointment? ,8,93.26,50,7.84,1,2,50,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,37.5,12.5,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
3694,7981,0,Sentiment140,#squarespace cos I justhad a tooth out ,10,93.26,15.86,43.37,25.77,2.5,30,50,40,10,10,10,0,0,0,0,0,10,10,0,0,10,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,7982,1,Sentiment140,#squarespace do you still pay or squarespaced you already ,12,1.92,99,74.76,25.77,3,33.33,58.33,50,16.67,16.67,0,0,16.67,0,0,0,0,0,8.33,16.67,8.33,0,8.33,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0,0,0,0,8.33,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,16.67,0,0,16.67,8.33,0,0,8.33,0,0,0,0,0,0,0,0
3696,7983,0,Sentiment140,#squarespace feeling blue... ,6,93.26,50,23.51,25.77,1.5,50,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,33.33,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,7984,0,Sentiment140,#squarespace Getting sick from the heat. ,9,99,50,1,1,2.25,33.33,44.44,22.22,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,11.11,0,0,22.22,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3698,7985,1,Sentiment140,#Squarespace gimme an iPhone already ,8,93.26,50,7.84,25.77,2,37.5,25,25,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
3699,7986,1,Sentiment140,#squarespace give me the iPhone and nobody gets hurt! ,12,38.6,20.24,1.79,1,3,16.67,58.33,33.33,16.67,8.33,8.33,0,0,0,0,8.33,8.33,0,0,0,8.33,8.33,16.67,0,0,0,16.67,0,8.33,0,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,8.33,0,0,0,8.33,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,7987,1,Sentiment140,#squarespace Glad to see Twitterific is fixed! Enjoying the mountains! ,13,97.95,50,1,99,2.6,38.46,46.15,23.08,0,0,0,0,0,0,0,0,7.69,7.69,7.69,0,0,0,15.38,7.69,0,0,15.38,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3701,7988,0,Sentiment140,#squarespace has yet to give me my free iPhone gift card.   so sad...,16,23.1,26.6,35.37,25.77,3.2,12.5,56.25,37.5,12.5,12.5,12.5,0,0,0,0,0,0,6.25,6.25,12.5,6.25,0,12.5,12.5,0,0,12.5,0,12.5,6.25,6.25,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,0,0,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0
3702,7989,0,Sentiment140,"#squarespace helped me set up my Garmin 405... #circlevoid made Garmin's servers screw up, so I can't sync it. ",22,44.96,1,85.21,1,4.4,22.73,50,36.36,18.18,13.64,13.64,0,0,0,0,4.55,0,9.09,0,4.55,4.55,4.55,9.09,0,0,0,13.64,0,4.55,0,4.55,0,4.55,0,0,0,0,0,0,9.09,0,4.55,0,0,0,4.55,0,0,0,0,4.55,0,0,4.55,0,9.09,0,0,9.09,0,0,9.09,4.55,0,9.09,0,9.09,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0
3703,7990,1,Sentiment140,#Squarespace hmmm i watched Ep 20 of prison break can w8 to see wha the ending would be like ,22,93.26,32.48,2.4,25.77,5.5,13.64,68.18,36.36,4.55,4.55,4.55,0,0,0,0,0,4.55,13.64,13.64,0,0,0,18.18,0,4.55,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,13.64,9.09,4.55,0,0,0,0,0,0,4.55,0,0,4.55,0,0,4.55,13.64,0,9.09,0,0,4.55,0,4.55,0,0,0,0,9.09,0,9.09,0,4.55,0
3704,7991,1,Sentiment140,#squarespace I always confuse you with squarepants  ,10,78.3,84.14,43.37,1,2.5,40,50,30,20,20,10,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,10,0,10,10,0,0,10,0,0,0,0,20,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
3705,7992,0,Sentiment140,#squarespace I did a project wrong at work due today &amp; now my boss and I have to redo 3 days work in 8 hours  An iPhone would make my day!,34,74.42,11.97,97.06,1.76,8.5,8.82,73.53,41.18,11.76,11.76,11.76,0,0,0,0,0,5.88,8.82,8.82,2.94,2.94,0,11.76,2.94,0,0,11.76,0,2.94,0,2.94,0,0,0,0,0,0,0,0,5.88,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,5.88,2.94,0,2.94,2.94,17.65,0,23.53,0,5.88,17.65,11.76,0,0,0,0,0,0,0,0,0,0,0
3706,7993,1,Sentiment140,--&gt; Hair Cut. Eye Brows Done. Mani. Pedi. Feeling Good. Feeling Great ,15,84.62,50,10.08,99,1.67,20,46.67,6.67,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,26.67,6.67,0,0,13.33,0,20,13.33,6.67,0,0,0,0,0,0,0,0,13.33,13.33,0,0,0,0,0,20,6.67,0,13.33,6.67,6.67,0,0,0,13.33,0,0,0,13.33,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707,7994,0,Sentiment140,&gt; How Do You Love Someone? Why I've got to wait 'til monday?? It's unfair! ,18,1.92,95.2,58.07,25.77,3,11.11,77.78,50,22.22,11.11,5.56,0,5.56,0,0,11.11,0,11.11,16.67,11.11,11.11,0,27.78,5.56,0,11.11,11.11,0,11.11,5.56,5.56,0,0,0,16.67,0,0,0,0,16.67,0,11.11,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,11.11,5.56,0,0,5.56,0,5.56,22.22,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0
3708,7995,1,Sentiment140,---&gt; Huge Oscar Wilde and Salvidor Dali fan ,11,80.14,50,2.4,25.77,2.75,18.18,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
3709,7996,1,Sentiment140,---&gt; I Think Everyone Should Pitch In To My &quot;Get Me To Iowa Fund&quot; ,19,77.17,14.62,50.35,25.77,4.75,10.53,57.89,42.11,21.05,15.79,15.79,0,0,0,0,5.26,0,15.79,5.26,0,0,0,15.79,0,0,0,10.53,0,0,0,0,0,0,0,5.26,0,0,0,0,15.79,5.26,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5.26,0,0,10.53,0,5.26,0,5.26,0,0,0,0,5.26,0,0,0,0,0,0,0,0
3710,7997,0,Sentiment140,&gt; MATHS!  shoot me? please? (:,9,75.9,13.32,4.97,99,1.29,11.11,44.44,11.11,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,11.11,0,0,0
3711,7998,0,Sentiment140,"-&gt; outside, thinking about python and its classes (java classes/objects are different(?)). i want to finish my program ",22,69.94,8.65,61.34,25.77,4.4,36.36,68.18,36.36,13.64,9.09,9.09,0,0,0,0,4.55,0,13.64,4.55,4.55,4.55,0,18.18,4.55,4.55,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,13.64,4.55,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,4.55,4.55,13.64,0,0,0,0,0,0,0,0,0,0,0
3712,7999,1,Sentiment140,&gt;&gt; excerpt from Memoirs Of A Teenage Amnesiac by Gabrielle Zevin. ,15,99,74.76,1,25.77,3.75,40,33.33,26.67,0,0,0,0,0,0,0,0,6.67,20,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,8000,0,Sentiment140,&gt;&gt;&gt; @IAMJUNELOVER LmAooooooo....iM Not a Good StoRy Teller    LiKe u,16,72.69,10.58,7.84,99,4,18.75,50,31.25,12.5,12.5,6.25,0,6.25,0,0,0,6.25,6.25,6.25,0,0,6.25,6.25,0,6.25,0,12.5,0,12.5,12.5,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,6.25,0,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,12.5,0,0,0
3714,8001,0,Sentiment140,&gt;&gt;&gt; @Rob_Rep Nah iM Not Goin   ...,12,18.82,1,23.51,25.77,3,8.33,25,25,8.33,8.33,8.33,0,0,0,0,0,0,0,8.33,0,0,16.67,8.33,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0
3715,8002,1,Sentiment140,"&gt;&gt;&gt; the tweet them, &amp; me, send them this URL http://tinyurl.com/raxcgn and ask for them to donate their panties for the auction  Deal?",32,85.32,96.95,1,25.77,8,12.5,56.25,37.5,18.75,15.62,3.12,0,0,0,12.5,3.12,6.25,9.38,0,0,3.12,0,9.38,0,0,0,6.25,0,0,0,0,0,0,0,21.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,9.38,0,3.12,3.12,0,0,0,0,0,6.25,0,0,3.12,0,3.12,0,0,0
3716,8003,1,Sentiment140,&gt;&gt;&gt;&gt;&gt;&gt; @Sweet_as_Sin &lt;&lt;&lt; dope poet and gorgeous girlll make sure u show her some follow friday love ,29,77.56,84.96,1,99,7.25,6.9,51.72,13.79,6.9,6.9,0,0,3.45,3.45,0,0,0,3.45,0,0,6.9,0,6.9,10.34,3.45,0,6.9,3.45,17.24,13.79,3.45,0,0,0,6.9,0,0,3.45,0,10.34,0,3.45,0,3.45,3.45,0,6.9,3.45,0,0,6.9,0,0,0,3.45,3.45,3.45,0,0,0,0,0,6.9,0,6.9,3.45,0,3.45,0,0,0,0,3.45,0,6.9,0,6.9,0,0,0
3717,8004,0,Sentiment140,&gt;&gt;and playing the Zombie game! round 13 woow. he is also upset becuase he had 6 followers but can only find 2 and one is a spam follower ,33,25.19,88.71,1,25.77,5.5,15.15,66.67,39.39,6.06,6.06,0,0,0,6.06,0,0,6.06,0,12.12,6.06,12.12,0,15.15,6.06,0,0,18.18,0,6.06,3.03,3.03,3.03,0,0,15.15,0,6.06,0,6.06,6.06,3.03,0,0,0,0,3.03,3.03,3.03,0,3.03,0,0,0,0,0,9.09,3.03,0,6.06,0,0,3.03,12.12,0,0,0,0,0,0,6.06,0,0,0,3.03,0,0,0,0,0,0
3718,8005,0,Sentiment140,"&gt;.&lt; I've been spacing out into nightmares all day. I hate when this happens, because they always seem so real.  Here I go again. -_-;",28,5.89,23.75,99,1,4.67,17.86,78.57,46.43,17.86,14.29,10.71,0,0,0,3.57,3.57,0,7.14,7.14,14.29,10.71,0,21.43,0,0,3.57,7.14,3.57,7.14,0,7.14,0,3.57,0,3.57,0,0,0,0,14.29,3.57,3.57,0,3.57,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,17.86,0,28.57,3.57,10.71,14.29,0,0,0,0,0,0,0,0,0,0,0,0
3719,8006,0,Sentiment140,&gt;.&lt; Stomach has been giving me probs since last week.... and i thought it was juz a minor tingie... apparently not... ,25,21.49,11.52,87.83,91.14,4.17,16,76,48,12,8,8,0,0,0,0,4,4,4,12,8,4,4,20,0,0,0,8,0,4,4,0,0,0,0,4,0,0,0,0,16,4,4,0,4,0,4,0,0,0,0,4,4,0,0,0,4,0,0,4,0,0,8,4,0,12,0,0,12,0,0,0,0,0,0,8,0,8,0,0,0
3720,8007,0,Sentiment140,&gt;@faisalkapadia: Dozens of students are still missing in the cadet college kidnapping  #pakistan,17,97.21,50,6.2,1,4.25,41.18,52.94,29.41,0,0,0,0,0,0,0,0,5.88,11.76,5.88,5.88,0,0,11.76,0,0,0,17.65,0,5.88,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,5.88,0,11.76,0,5.88,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0
3721,8008,1,Sentiment140,&gt;@suchagoodgirl: @HartHanson Do you have anything special planned for the 100th episode?&amp; will we be lucky enough to get a xmas episide? ,27,75.9,93.07,1,99,6.75,29.63,55.56,40.74,11.11,7.41,0,3.7,3.7,0,0,3.7,7.41,7.41,14.81,0,0,0,18.52,7.41,0,0,7.41,0,7.41,7.41,0,0,0,0,7.41,0,0,0,0,7.41,0,0,0,7.41,0,0,0,0,0,0,0,0,0,0,0,14.81,3.7,3.7,0,7.41,0,0,14.81,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3722,8009,0,Sentiment140,--&gt;and you let it go ,9,4.69,98.62,4.97,25.77,2.25,11.11,55.56,44.44,22.22,11.11,0,0,11.11,0,0,11.11,0,0,11.11,0,11.11,0,22.22,0,0,0,22.22,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,8010,1,Sentiment140,"&gt;KingAussie: For some unknown stupid reason...  The reason is, 'coz you're a SHEEP as well. We all are, mate. ",23,60.05,98.44,2.02,25.77,3.83,13.04,73.91,43.48,8.7,8.7,0,4.35,4.35,0,0,0,8.7,8.7,13.04,4.35,8.7,0,13.04,13.04,4.35,0,8.7,8.7,8.7,4.35,4.35,0,4.35,0,13.04,0,4.35,0,0,26.09,8.7,13.04,0,8.7,4.35,0,0,0,0,0,0,0,0,0,0,8.7,8.7,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,8.7,0,4.35,0,4.35,0
3724,8011,1,Sentiment140,----&gt;Waitinq for mii dad to qet back with Breakfast&lt;---- ,14,99,76.25,1.06,25.77,3.5,21.43,42.86,28.57,0,0,0,0,0,0,0,0,0,21.43,0,7.14,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0
3725,8012,1,Sentiment140,&gt;yawn n stretch&lt; going back to bed for an hour ,15,99,50,82.75,25.77,3.75,13.33,60,26.67,0,0,0,0,0,0,0,0,6.67,13.33,0,6.67,0,0,6.67,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,6.67,26.67,6.67,13.33,13.33,0,0,6.67,0,0,0,0,0,0,0,0,0
3726,8013,1,Sentiment140,&lt; ------ is an international &amp; equal opportunity lover ,11,93.26,81.84,2.4,99,2.75,27.27,54.55,18.18,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,9.09,9.09,9.09,0,18.18,9.09,18.18,18.18,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,18.18,9.09,9.09,0,9.09,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,8014,0,Sentiment140,&lt; 30 miles to go and of course I hit Friday rush hour ,16,93.26,26.6,99,25.77,4,6.25,68.75,25,6.25,6.25,6.25,0,0,0,0,0,0,12.5,0,0,6.25,0,12.5,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,31.25,12.5,6.25,12.5,6.25,0,0,0,0,0,0,0,0,0,0,0
3728,8015,0,Sentiment140,&lt; 30 minutes from curb to gate including checkin/immigration and security. Course the flight is late ,20,98.58,50,43.37,96.76,4,30,65,30,0,0,0,0,0,0,0,0,5,15,5,0,5,0,5,5,0,0,15,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,5,0,20,5,5,10,5,0,5,0,0,0,0,0,0,0,0,0
3729,8016,1,Sentiment140,&lt; Benni is our daddy.  &gt;,9,46.37,99,1,25.77,1.8,11.11,33.33,22.22,11.11,11.11,0,11.11,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,0,22.22,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3730,8017,1,Sentiment140,&lt;---- Fighting the NWO every day. ,9,98.87,86.68,4.97,1,2.25,22.22,44.44,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,22.22,11.11,11.11,0,11.11,0,11.11,0,11.11,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
3731,8018,0,Sentiment140,&lt;-- G'bye Second Year old self. Am about to replace my patch. ,16,85.32,73.4,95.6,25.77,3.2,12.5,62.5,25,6.25,6.25,6.25,0,0,0,0,0,0,12.5,6.25,6.25,0,0,6.25,0,0,0,18.75,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,25,6.25,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0
3732,8019,0,Sentiment140,"&lt;- hates web twitter BTW, but RP column won't save all the tweets ",16,72.69,50,7.84,25.77,4,12.5,68.75,18.75,0,0,0,0,0,0,0,0,6.25,0,6.25,0,6.25,6.25,18.75,0,0,0,12.5,6.25,12.5,6.25,6.25,0,6.25,0,12.5,0,0,0,0,12.5,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,12.5,6.25,6.25,0,6.25,0,0,6.25,0,0,0,0,18.75,0,18.75,0,0,0
3733,8020,0,Sentiment140,&lt;-- I guess burrito lady doesn't go out in the rain ,14,93.26,23.75,89.63,25.77,3.5,14.29,57.14,35.71,7.14,7.14,7.14,0,0,0,0,0,7.14,14.29,7.14,0,0,7.14,21.43,0,0,0,14.29,0,0,0,0,0,0,0,7.14,0,0,7.14,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,21.43,7.14,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0
3734,8021,0,Sentiment140,&lt;---------- is being ignored when she sends direct messages it seems.  ,14,5.89,98.33,52.86,1,3.5,21.43,71.43,35.71,14.29,7.14,0,0,0,7.14,0,7.14,0,0,14.29,7.14,7.14,0,35.71,0,0,7.14,14.29,0,7.14,0,7.14,0,0,0,21.43,0,0,7.14,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,7.14,21.43,0,21.43,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0
3735,8022,0,Sentiment140,&lt;--- is crying because the Twilight Saga audio cd that @nicolewilson burned for me won't play in any of my cd players ,25,73.88,11.52,6.7,25.77,6.25,20,68,40,12,8,8,0,0,0,0,4,4,12,8,0,4,4,12,0,0,0,8,4,8,4,4,0,0,4,0,0,0,0,0,8,0,4,0,4,0,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0
3736,8023,0,Sentiment140,&lt;--- is sad he lost his soccer semi tonight. Maybe tomorrow or Thurs will go better. ,19,22.39,70.08,19.27,1,3.8,15.79,73.68,31.58,10.53,10.53,0,0,0,10.53,0,0,0,0,10.53,5.26,5.26,0,21.05,10.53,5.26,0,10.53,0,15.79,5.26,10.53,0,0,10.53,10.53,0,0,0,10.53,10.53,0,0,0,10.53,0,5.26,0,0,0,0,0,0,0,0,0,10.53,0,10.53,0,5.26,0,5.26,10.53,15.79,21.05,5.26,0,15.79,0,5.26,0,0,0,0,0,0,0,0,0,0
3737,8024,0,Sentiment140,&lt;--- is very depressed ,7,29.3,50,1,1,1.75,28.57,42.86,28.57,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,28.57,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,8025,0,Sentiment140,"&lt;--- Just found out there was a BLCS going on     I'm now listening to BLCS, watching Boys N DA Hood and studying.  Multi-task FTW!",28,76.76,63.97,52.86,25.77,5.6,14.29,64.29,35.71,3.57,3.57,3.57,0,0,0,0,0,3.57,10.71,7.14,10.71,3.57,0,21.43,0,0,0,7.14,0,0,0,0,0,0,0,7.14,0,0,0,3.57,3.57,3.57,0,0,0,0,0,7.14,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,3.57,14.29,3.57,7.14,3.57,3.57,0,0,0,0,0,7.14,0,7.14,0,0,0
3739,8026,0,Sentiment140,"&lt;- likes to go out on this beautiful sunny day, and drive his cbr but got work to do ",22,87.93,50,61.34,99,5.5,9.09,77.27,40.91,9.09,4.55,0,0,0,4.55,0,4.55,0,18.18,4.55,0,9.09,0,18.18,4.55,0,0,9.09,0,13.64,13.64,0,0,0,0,4.55,0,0,0,4.55,4.55,0,0,0,0,0,4.55,9.09,9.09,0,0,0,0,0,0,0,9.09,0,4.55,0,4.55,0,4.55,18.18,0,22.73,9.09,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0
